FILM;ID ACTEUR;PERSONNAGE;
tt1134629;nm2797291;Young Pippa, 7;
tt1134629;nm0004309;Dot Nadeau;
tt1134629;nm0395020;Johnnie Nadeau;
tt1134629;nm1246308;Doctor;
tt1134629;nm0000705;Pippa Lee;
tt1134629;nm0082802;Sam Shapiro;
tt1134629;nm3085607;Chester Sarkissian, 13;
tt1134629;nm1443740;Grace Lee;
tt1134629;nm0000213;Sandra Dulles;
tt1134629;nm0178616;Piano Player;
tt1134629;nm1922118;Waiter;
tt1134629;nm0004742;Suky Sarkissian;
tt1134629;nm2994874;Chester Sarkissian, 6;
tt1134629;nm0000206;Chris Nadeau;
tt1134629;nm0000273;Herb Lee;
tt0871425;nm2057726;Cassie Booth;
tt0871425;nm1544084;Oliver Fitzpayne;
tt0871425;nm2335166;August Fromme;
tt0871425;nm2676147;Patrick Fitzpayne;
tt0871425;nm0005282;Chip Fromme;
tt0871425;nm0600657;William Wang;
tt0871425;nm0001822;Scotch Fitzpayne;
tt0871425;nm0005299;Corky Fromme;
tt0871425;nm0001212;Bob Fitzpayne;
tt0871425;nm0250659;Beckett Bromley;
tt0871425;nm0621788;Regina;
tt0871425;nm1267765;Christina Carpenter;
tt0871425;nm0005251;Elizabeth Fitzpayne;
tt0871425;nm0427963;Mario Wallace;
tt0871425;nm1853053;Party Bartender;
tt0871425;nm0160930;Connie Wang;
tt0871425;nm1366009;Salesgirl;
tt0871425;nm0001100;Bunny Fitzpayne;
tt0443680;nm1628077;Mary James;
tt0443680;nm0226813;Ed Miller;
tt0443680;nm0005377;Charley Ford;
tt0443680;nm2186443;Ida;
tt0443680;nm0731179;Engineer;
tt0443680;nm2772680;Ukranian Train Passenger;
tt0443680;nm0000729;Robert Ford;
tt0443680;nm0254362;Martha Bolton;
tt0443680;nm2773348;Young Train Passenger;
tt0443680;nm0773973;Dick Liddil;
tt0443680;nm0000093;Jesse James;
tt0443680;nm0001731;Frank James;
tt0443680;nm0719637;Wood Hite;
tt0443680;nm0574002;Express Messenger;
tt0443680;nm0000571;Zee James;
tt0443680;nm0214468;Baggagemaster;
tt0443680;nm1771573;Danish Train Passenger;
tt0443680;nm2022539;Tim James;
tt0829459;nm0001401;Mariane;
tt0829459;nm3039283;Nasrin;
tt0829459;nm1570370;Technical Supervisor;
tt0829459;nm2590742;Male Guest;
tt0829459;nm0451234;Captain;
tt0829459;nm2666009;Kaleem Yusuf;
tt0829459;nm0659544;Asra;
tt0829459;nm1566040;Male Guest;
tt0829459;nm1268997;Mariane's Taxi Driver;
tt0829459;nm2665998;Female Guest;
tt0829459;nm2666029;Human Rights Director;
tt0829459;nm0001246;Danny;
tt0829459;nm2666010;Female Guest;
tt0829459;nm2666028;Male Guest;
tt0829459;nm2666036;Shabbir;
tt0829459;nm0451272;Danny's Taxi Driver;
tt0829459;nm2666016;Kashva;
tt0829459;nm2666003;Masud the Fixer;
tt0888528;nm2468245;Self;
tt0888528;nm0305270;Self;
tt0888528;nm0005246;Self;
tt0888528;nm2483060;Self;
tt0888528;nm2468297;Self;
tt0888528;nm0004778;Self - Narrator;
tt0888528;nm2476775;Self;
tt0888528;nm2482395;Self;
tt0888528;nm2478573;Self - Doctor;
tt0888528;nm2435157;Self;
tt0888528;nm2479730;Self - Reverend;
tt0756729;nm1854497;Craig;
tt0756729;nm2074421;Steve;
tt0756729;nm0601053;Al's Girlfriend;
tt0756729;nm1102608;Holly;
tt0756729;nm0788340;Peggy;
tt0756729;nm1405219;Lissie;
tt0756729;nm0004964;Don;
tt0756729;nm0913585;Audrey;
tt0756729;nm1312332;Brenda;
tt0756729;nm0005093;Layla;
tt0756729;nm0656929;Robin;
tt0756729;nm1736343;Lissie;
tt0756729;nm0000368;Bret;
tt0756729;nm0917962;Trishelle;
tt0756729;nm0000604;Al;
tt0756729;nm0765597;Newt;
tt0756729;nm1134242;Pound Employee;
tt0756729;nm0565336;Pier;
tt0407887;nm0000640;Queenan;
tt0407887;nm0001679;Delahunt;
tt0407887;nm0000285;Ellerby;
tt0407887;nm0000354;Colin;
tt0407887;nm0533323;Realtor;
tt0407887;nm0400879;Uncle Edward;
tt0407887;nm0026364;Brown;
tt0407887;nm0197647;Barrigan;
tt0407887;nm0000197;Costello;
tt0407887;nm0267812;Madolyn;
tt0407887;nm0180984;Cousin Sean;
tt0407887;nm0000138;Billy;
tt0407887;nm0000242;Dignam;
tt0407887;nm2401565;Governor;
tt0407887;nm0198306;Gwen;
tt0407887;nm0935653;Mr. French;
tt0407887;nm0906301;Lazio (FBI);
tt0407887;nm0641244;Fitzy;
tt0301555;nm1085037;Self;
tt0301555;nm1086258;Self;
tt0301555;nm0000173;Narrator;
tt0301555;nm2502084;Self;
tt17569526;nm3202238;Deborah;
tt17569526;nm0223464;Volontaire secours;
tt17569526;nm10692273;Selma;
tt17569526;nm12350221;William;
tt17569526;nm3270435;Elise;
tt17569526;nm0133899;Michal;
tt14250484;nm11269095;Nadia;
tt14250484;nm0133899;;
tt13002242;nm0155127;Le musicien;
tt13002242;nm0063005;Le fils de la folle;
tt13002242;nm0440913;Le pote;
tt13002242;nm13080293;Pêcheur;
tt13002242;nm0133899;Lui;
tt13002242;nm1241092;La voisine;
tt13002242;nm0144377;La maîtresse;
tt13002242;nm1812637;L'épouse;
tt13002242;nm0000882;La mère;
tt13002242;nm13080292;Pêcheur;
tt13002242;nm2531244;L'épicier;
tt13002242;nm0861864;Le serveur;
tt13002242;nm0156228;Le père;
tt13002242;nm13080291;Le pêcheur épicerie;
tt13002242;nm0169398;Le médecin;
tt13002242;nm2005954;Le double;
tt13002242;nm13080290;Le fils;
tt13002242;nm8511385;Nathalie;
tt10545470;nm0503677;Medecin;
tt10545470;nm0346363;Mehdi;
tt10545470;nm0744384;Banquier;
tt10545470;nm1473640;Le psychiatre;
tt10545470;nm4443932;Rémy;
tt10545470;nm0133899;Pierre Jarjeau;
tt10545470;nm0650672;Martine Jargeau;
tt10545470;nm4677898;Mr. Sens;
tt10545470;nm5290547;La collègue bureau;
tt10545470;nm9311364;Emma Jarjeau;
tt10545470;nm11236381;Chauffeur abattoir;
tt10545470;nm7557188;Thomas Jarjeau;
tt10545470;nm10802034;Sarah;
tt10545470;nm11236382;Le barman;
tt10545470;nm0046424;Claire Jarjeau;
tt10545470;nm0749363;Jacques Jarjeau;
tt10545470;nm0183686;Notaire;
tt10545470;nm0536932;L'agriculteur silo;
tt9172422;nm3723133;Margot;
tt9172422;nm0034079;Pierre;
tt9172422;nm5742529;Lucie, la serveuse;
tt9172422;nm0169621;Maxime Drumond;
tt9172422;nm0706218;Maurice;
tt9172422;nm5286974;Amélie;
tt9172422;nm0898798;Lionel, le faux mari de Margot;
tt9172422;nm0000809;Victor Drumond;
tt9172422;nm1822672;Le consultant des Voyageurs du Temps;
tt9172422;nm0133899;Antoine;
tt9172422;nm0000272;Marianne Drumond;
tt9172422;nm0041747;Le père de Pierre;
tt9172422;nm9335523;Adrien;
tt9172422;nm1227053;Gisèle;
tt9172422;nm0286135;Le réceptionniste de l'hôtel;
tt9172422;nm0589569;Sylvie;
tt9172422;nm1500446;Freddy;
tt9172422;nm0687914;François;
tt20895888;nm4865197;Les Commerçants;
tt20895888;nm6267251;La Comédienne;
tt20895888;nm7865906;La Comédienne;
tt20895888;nm9688001;Les Commerçants;
tt20895888;nm4430337;L'Assistante;
tt20895888;nm2016916;La Réalisatrice;
tt20895888;nm2163284;La Productrice;
tt20895888;nm0133899;;
tt4725842;nm10450628;Poulet;
tt4725842;nm4765550;Cow-Boy;
tt4725842;nm1482584;Dany;
tt4725842;nm1765863;Hazuki;
tt4725842;nm2386577;Borgne;
tt4725842;nm6113836;Coach;
tt4725842;nm1165120;Cuistot;
tt4725842;nm1956728;;
tt4725842;nm0604361;Moustachu;
tt4725842;nm3392920;Tatiana;
tt4725842;nm4401484;Jeanne;
tt4725842;nm4253884;Lise;
tt4725842;nm6872062;Viper Girl;
tt4725842;nm2442560;Morgane;
tt4725842;nm3326975;Serge;
tt4725842;nm0491777;Barman;
tt4725842;nm4070922;;
tt4725842;nm2404515;M.A.;
tt6451260;nm0339688;Bazin;
tt6451260;nm0500976;Serge;
tt6451260;nm2540153;Marc;
tt6451260;nm0563363;Bruno;
tt6451260;nm7307741;Mélissa;
tt6451260;nm9080972;Chloé;
tt6451260;nm7316147;Hakim;
tt6451260;nm0133899;Franck;
tt6451260;nm3864943;Sheila;
tt6451260;nm2061168;Bite de singe;
tt6451260;nm4374048;John Baccardi;
tt6451260;nm4253884;Virginie, dite Caprice;
tt6451260;nm3862323;Lola Herrera;
tt6451260;nm0064741;Henri Pachard;
tt6451260;nm3033378;Linda;
tt6451260;nm0116197;Georges Chalvat;
tt6451260;nm0268949;Maurice Vogel;
tt6451260;nm0893830;Lionel;
tt7250056;nm1065317;Paloma - l'amie de Marc-Antoine;
tt7250056;nm1817887;Laure d'Angerville;
tt7250056;nm0339621;Marc-Antoine Rouvel;
tt7250056;nm4885097;Carsten - un écrivain;
tt7250056;nm3730906;L'animateur radio;
tt7250056;nm3937233;Valérie;
tt7250056;nm0133899;Alain Danielson;
tt7250056;nm0677546;L'invitée de Marc-Antoine;
tt7250056;nm0000300;Selena;
tt7250056;nm6995530;Blaise - le libraire d'Arles;
tt7250056;nm2063684;L'ami éditeur;
tt7250056;nm0531195;Léonard Spiegel;
tt7250056;nm3335498;Victorine;
tt7250056;nm1603688;Amélia;
tt7250056;nm5813029;L'agent de Séléna;
tt7250056;nm0098961;David;
tt7250056;nm0688648;Maxime Caron;
tt7250056;nm0210948;L'invité de Marc-Antoine;
tt7476116;nm8543451;Lola;
tt7476116;nm0023832;Bertrand;
tt7476116;nm0951520;Thibault;
tt7476116;nm1081573;Thierry;
tt7476116;nm0283997;Claire;
tt7476116;nm7398242;Le fils de Bertrand;
tt7476116;nm1871951;Amanda;
tt7476116;nm0688143;Marcus;
tt7476116;nm0000767;Simon;
tt7476116;nm0133899;Laurent;
tt7476116;nm0235461;Clem;
tt7476116;nm1812637;Delphine;
tt7476116;nm1687861;Basile;
tt7476116;nm0618795;La mère de Laurent;
tt7476116;nm0594956;John;
tt7476116;nm5506925;La fille de Bertrand;
tt7476116;nm10100093;Avanish;
tt7476116;nm5671271;Romain;
tt6293032;nm2938702;Lieutenant Verrier;
tt6293032;nm4520564;Chasseur;
tt6293032;nm0744384;Directeur Centre de loisirs;
tt6293032;nm4644326;Léa au téléphone;
tt6293032;nm0686409;Homme message alerte enlèvement;
tt6293032;nm2307538;Homme du pick-up;
tt6293032;nm0133899;Julien Perrin;
tt6293032;nm9281916;Mathys;
tt6293032;nm8540873;Ravisseur 3;
tt6293032;nm0491259;Marie Blanchard;
tt6293032;nm4056921;Homme du RAID;
tt6293032;nm1600229;Le chef des ravisseurs;
tt6293032;nm4728607;Grégoire Rochas;
tt6293032;nm5530140;Ravisseur 2;
tt5078354;nm0044535;Elisabeth Cézanne;
tt5078354;nm0583681;Louis-Auguste Cézanne;
tt5078354;nm1307409;Edouard Manet;
tt5078354;nm0830802;Ambroise Vollard;
tt5078354;nm1767171;Guy de Maupassant;
tt5078354;nm5073341;Batistin Baille;
tt5078354;nm4087606;Jeanne;
tt5078354;nm3859184;Angèle Baille;
tt5078354;nm4500429;Camille Pissarro;
tt5078354;nm1918862;Hortense Cézanne;
tt5078354;nm0133899;Emile Zola;
tt5078354;nm0302916;Paul Cézanne;
tt5078354;nm1745743;Alexandrine Zola;
tt5078354;nm0373092;Père Tanguy;
tt5078354;nm8206818;Francesco Oller;
tt5078354;nm8206821;Auguste Renoir;
tt5078354;nm0133713;Emilie Zola;
tt5078354;nm1585843;Anchille Emperaire;
tt3922798;nm2736817;Radio Operator;
tt3922798;nm2527286;Cooley's Mother;
tt3922798;nm0449044;Gorman's Father;
tt3922798;nm3003862;Man in a White Suit;
tt3922798;nm4187130;Bill (Sniper) Ready;
tt3922798;nm0764527;Moise Tshombe;
tt3922798;nm0321800;Carmel Quinlan;
tt3922798;nm1946193;Patrick Quinlan;
tt3922798;nm4346378;Beautiful Nurse;
tt3922798;nm3995719;John Gorman;
tt3922798;nm5560243;John Donnelly;
tt3922798;nm0641816;Jack Prendergast;
tt3922798;nm3827844;Patrice Lumumba;
tt3922798;nm2760330;William Reidy;
tt3922798;nm4707183;Charles Cooley;
tt3922798;nm3691633;Patrick Joyce;
tt3922798;nm6829672;Walter Hegarty;
tt3922798;nm0835016;Conor Cruise O'Brien;
tt4607228;nm2261976;Un chercheur;
tt4607228;nm8975491;Un chercheur;
tt4607228;nm8975487;Un chercheur;
tt4607228;nm1253936;Philippe;
tt4607228;nm8975486;Intervenante Prix Nobel;
tt4607228;nm6672286;Un chercheur;
tt4607228;nm3114649;Christophine;
tt4607228;nm0494504;Nadine;
tt4607228;nm8975490;Un chercheur;
tt4607228;nm0133899;Professeur Quignard;
tt4607228;nm8975488;Un chercheur;
tt4607228;nm8975489;Un chercheur;
tt4607228;nm7137499;Un chercheur;
tt4607228;nm3470060;Un chercheur;
tt4607228;nm5959033;Siegfried;
tt4607228;nm0064741;Le Président du jury;
tt4607228;nm2289472;Un chercheur;
tt4607228;nm7245229;Une chercheuse;
tt3083008;nm3801676;Tony;
tt3083008;nm0514625;Rupert Guinness;
tt3083008;nm0488271;John Wilcockson;
tt3083008;nm2397390;Stephen Swart;
tt3083008;nm1483369;David Walsh;
tt3083008;nm0927835;Sunday Times Editor;
tt3083008;nm1296102;Frankie Andreu;
tt3083008;nm0133899;Dr. Ferrari;
tt3083008;nm0687146;Floyd Landis;
tt3083008;nm1967827;Emma O'Reilly;
tt3083008;nm4776189;Charles Pelkey;
tt3083008;nm0144187;Betsy Andreu;
tt3083008;nm0004936;Lance Armstrong;
tt3083008;nm1195855;Bill Stapleton;
tt3083008;nm1616970;Johan Bruyneel;
tt3083008;nm0000163;Bob Hamman;
tt3083008;nm4853066;Rich;
tt3083008;nm0933865;Lance's Doctor;
tt3324494;nm0140632;Ossart;
tt3324494;nm5705414;Roxane;
tt3324494;nm0320759;Sophie;
tt3324494;nm2537631;Nono;
tt3324494;nm1295721;Melissa;
tt3324494;nm4595248;Tonton;
tt3324494;nm0891292;La mère de Franck;
tt3324494;nm0133899;Franck Neuhart;
tt3324494;nm0143948;Le vieil homme;
tt3324494;nm5573976;Niel;
tt3324494;nm0077873;Lacombe;
tt3324494;nm6918204;Alice;
tt3324494;nm0377564;Locray;
tt3324494;nm1322127;Auzier;
tt3324494;nm0173548;Le père de Franck;
tt3324494;nm1045998;La mère de Sophie;
tt3324494;nm3673169;Carpentier;
tt3324494;nm3709911;Bruno;
tt2929890;nm3657890;Fils Agnelet adulte;
tt2929890;nm6664497;Journaliste;
tt2929890;nm6664498;Reynier;
tt2929890;nm0000366;Renée Le Roux;
tt2929890;nm4567382;Guérin;
tt2929890;nm0094746;Directeur de banque;
tt2929890;nm5571367;Annie;
tt2929890;nm6664495;Avocat Renée;
tt2929890;nm6664496;Journaliste;
tt2929890;nm3941091;Mario;
tt2929890;nm0133899;Maurice Agnelet;
tt2929890;nm0181143;Fratoni;
tt2929890;nm1194748;Agnès Le Roux;
tt2929890;nm0801400;Avocat Agnelet;
tt2929890;nm6664492;Président du tribunal;
tt2929890;nm2349395;Françoise;
tt2929890;nm6664493;Madeleine;
tt2929890;nm6664494;Briault;
tt2040020;nm6120808;Paul;
tt2040020;nm2321291;Pauline;
tt2040020;nm0480282;Lana;
tt2040020;nm0431956;Eric;
tt2040020;nm0688455;Amandine;
tt2040020;nm5553093;Restaurant serveur;
tt2040020;nm1969934;Flex;
tt2040020;nm0551793;Julius, le père d'Eric;
tt2040020;nm1763487;Agent et assistant de Jackie Givens;
tt2040020;nm0066080;Ramzy;
tt2040020;nm0381418;Diane;
tt2040020;nm2553537;Flic Motard;
tt2040020;nm0167995;David Coburn;
tt2040020;nm1600075;Logan;
tt2040020;nm0377564;Arnaud;
tt2040020;nm0183660;Clotilde Courau;
tt2040020;nm6120809;Rosa, la mère d'Eric;
tt2040020;nm1533560;Virgil;
tt2165236;nm0167388;Yann Kermadec;
tt2165236;nm0630112;Le directeur de la course;
tt2165236;nm0431332;Anna Bruckner;
tt2165236;nm0746162;Denis Juhel;
tt2165236;nm1162222;Raphaël Keriou;
tt2165236;nm0095063;Logisticien Team DCNS;
tt2165236;nm0180580;José Monzon;
tt2165236;nm0346306;;
tt2165236;nm1481060;Mère école;
tt2165236;nm0133899;Frank Drevil;
tt2165236;nm10836866;Figurant;
tt2165236;nm1812637;Marie Drevil;
tt2165236;nm2027009;Mano Ixa;
tt2165236;nm0422045;Animateur PC Course;
tt2165236;nm6007019;Léa Kermadec;
tt2165236;nm0244782;La maîtresse d'école;
tt2165236;nm0073384;Médecin de la course;
tt2165236;nm0888468;Mag Embling;
tt2018079;nm0120431;Arlette Durand;
tt2018079;nm0403168;Joe Fargis;
tt2018079;nm1401010;Le fils de John Lester;
tt2018079;nm5808905;Pierre Durand enfant;
tt2018079;nm0000809;Serge Durand;
tt2018079;nm0133899;Pierre Durand;
tt2018079;nm2391759;Francis Lebail;
tt2018079;nm5478517;Michel Robert;
tt2018079;nm3650704;Raphaëlle Dalio;
tt2018079;nm1714777;Hubert Bourdy;
tt2018079;nm2346682;Éric Navet;
tt2018079;nm0359652;Nadia;
tt2018079;nm0383286;Dalio;
tt2018079;nm5478446;Philippe Rozier;
tt2018079;nm0001409;Marcel Rozier;
tt2018079;nm0377564;Frédéric Cottier;
tt2018079;nm0000661;John Lester;
tt2018079;nm0258267;Patrick Caron;
tt2087850;nm0500976;Greg;
tt2087850;nm4904166;Mathéo (segment "Le prologue";
tt2087850;nm1995246;Stéphanie (segment "Le prologue";
tt2087850;nm0241121;Fred;
tt2087850;nm4903396;DJ boîte de nuit (segment "Le prologue");
tt2087850;nm3437713;Valérie (segment "Le prologue");
tt2087850;nm4903010;Type réception (segment "La bonne conscience");
tt2087850;nm1047271;Le médecin des urgences (segment "Bernard");
tt2087850;nm1216145;Julia (segment "La bonne conscience");
tt2087850;nm3506633;Le serveur (segment "Le prologue");
tt2087850;nm1450920;Nathalie (segment "La bonne conscience");
tt2087850;nm0350785;Richard (segment "La bonne conscience");
tt2087850;nm3636232;Flora (segment "Le prologue");
tt2087850;nm2428982;Déborah (segment "Le prologue");
tt2087850;nm0325410;La maîtresse (segment "Bernard");
tt2087850;nm3437014;Maud (segment "Le prologue");
tt2087850;nm0008506;Le directeur de séminaire (segment "La bonne conscience");
tt2087850;nm0620964;Christine (segment "La bonne conscience");
tt2151905;nm0218615;François;
tt2151905;nm0856493;Xavier;
tt2151905;nm0133899;Homme des bois;
tt1837587;nm0120431;La mère Lebrac;
tt1837587;nm0626053;Le joueur de cartes;
tt1837587;nm4588886;La Crique - Smart Kid;
tt1837587;nm0213605;Chazal;
tt1837587;nm4588609;Lebrac;
tt1837587;nm4513154;Camus;
tt1837587;nm0133899;Paul, L'instituteur (the teacher);
tt1837587;nm0144377;Simone;
tt1837587;nm4588506;L'Aztec;
tt1837587;nm1051119;Le conservateur du musée;
tt1837587;nm4589523;Grand Gibus;
tt1837587;nm2183372;Bacaillé - Mayor's Kid;
tt1837587;nm0603586;Le père Bacaillé, Mayor;
tt1837587;nm0432040;Le père L'Aztec;
tt1837587;nm2284129;Violette;
tt1837587;nm4589233;Petit Gibus;
tt1837587;nm0580101;Le père Lebrac;
tt1837587;nm1531691;Brochard;
tt2027265;nm0008958;L'entrepreneur;
tt2027265;nm4779361;Le copain en Vendée;
tt2027265;nm2673820;Femme cantine;
tt2027265;nm2242168;Le marchand de sommeil;
tt2027265;nm1871951;Nadia Gorani;
tt2027265;nm0269440;Le banquier;
tt2027265;nm1731565;L'acolyte du marchand de sommeil;
tt2027265;nm0133899;Yann Lorant;
tt2027265;nm4736135;Slimane Gorani;
tt2027265;nm4779334;La voisine de Yann;
tt2027265;nm4855183;Homme cantine;
tt2027265;nm4779577;La fille du restaurant en Vendée;
tt2027265;nm4779663;L'assistance sociale au Collège;
tt2027265;nm3718874;Vigile magasin chaussures de sport;
tt2027265;nm1764094;La femme du restaurant en Vendée;
tt2027265;nm0842918;La femme bénévole surendettement;
tt2027265;nm3143558;Patron Nadia;
tt2027265;nm4238622;Intendant cantine;
tt1294688;nm3728088;Fred;
tt1294688;nm2359224;Waiter;
tt1294688;nm0739013;Sandra;
tt1294688;nm0609845;Neal;
tt1294688;nm0537554;Client #1;
tt1294688;nm0250691;Client #2;
tt1294688;nm0012523;Stuart;
tt1294688;nm0941777;Michael;
tt1294688;nm3204288;Caroline;
tt1294688;nm2068649;Server;
tt1294688;nm0133899;Alex;
tt1294688;nm0728663;Barbara;
tt1294688;nm1896045;Andy;
tt1294688;nm0578949;Laura;
tt1294688;nm0001162;Truman;
tt1294688;nm0461136;Joanna;
tt1294688;nm1679534;Hostess;
tt1294688;nm2734807;Maggie;
tt0806029;nm2677915;Chef du KGB;
tt0806029;nm0001437;Grigoriev;
tt0806029;nm0466861;Alina;
tt0806029;nm0034390;Vallier;
tt0806029;nm2962723;Damien;
tt0806029;nm0815800;Hutton;
tt0806029;nm2175188;Igor;
tt0806029;nm0137228;Favier;
tt0806029;nm0133899;Pierre;
tt0806029;nm0200848;Natasha;
tt0806029;nm0911542;Reagan;
tt0806029;nm0075807;Jacques;
tt0806029;nm0000353;Feeney;
tt0806029;nm3468106;Ophelie;
tt0806029;nm0536162;Mitterrand;
tt0806029;nm0329812;Choukhov;
tt0806029;nm0793519;Gorbachev;
tt0806029;nm0487884;Jessica;
tt1149592;nm0656768;Claire;
tt1149592;nm0001653;M. Palmer;
tt1149592;nm1544893;Le chauffeur de Palmer;
tt1149592;nm2974895;Gérard;
tt1149592;nm2331206;L'homme de la DST #1;
tt1149592;nm0659544;Anna;
tt1149592;nm0716490;Peter Burton;
tt1149592;nm2875609;La vendeuse;
tt1149592;nm0133899;Vincent;
tt1149592;nm1625796;Paul Dupuy;
tt1149592;nm0320762;Simon;
tt1149592;nm2850752;Otriz;
tt1149592;nm3274829;L'antiquaire;
tt1149592;nm2266001;L'homme de la DST #2;
tt1149592;nm0007814;Wafa;
tt1149592;nm1018125;Fouad;
tt1149592;nm0796502;Malik;
tt1149592;nm0258267;Laurent;
tt1320307;nm0491259;Réceptioniste de Hôtel;
tt1320307;nm3281449;Fille sur photo polaroïd;
tt1320307;nm0800159;Voix off message téléphone;
tt1320307;nm2356722;Un client;
tt1320307;nm0133899;Jean-Paul Clément;
tt1347316;nm0548156;Krista;
tt1347316;nm2158037;Baste;
tt1347316;nm2749550;Amalia;
tt1347316;nm0632623;Femme de l'apartement;
tt1347316;nm2891849;Seb;
tt1347316;nm5674813;Marianne;
tt1347316;nm5674855;Répondeur de Marion;
tt1347316;nm0861862;Guillaume;
tt1347316;nm0133899;Pierre;
tt0942379;nm0167388;Gabriel;
tt0942379;nm0218884;Nathalie;
tt0942379;nm0290420;Monique;
tt0942379;nm0288211;Colette;
tt0942379;nm3334295;La fille de Gabriel;
tt0942379;nm1550287;Le fils de François;
tt0942379;nm0880774;Louison;
tt0942379;nm0067169;Briquet;
tt0942379;nm3333597;Jumeau #1;
tt0942379;nm0133899;François;
tt0942379;nm0094552;Paulo;
tt0942379;nm0623854;José Lazaga;
tt0942379;nm0505169;Martial;
tt0942379;nm0674702;Henri;
tt0942379;nm0597967;Le fils de Gabriel;
tt0942379;nm1202905;Corinne;
tt0942379;nm3333383;Jumeau #2;
tt0942379;nm0091016;Gérard;
tt0920454;nm0094726;Jean;
tt0920454;nm0183430;Worzik;
tt0920454;nm0758406;Le médecin;
tt0920454;nm0495950;Florence Arp;
tt0920454;nm0734000;Joseph Arp;
tt0920454;nm0133899;Éric Vincent;
tt0920454;nm1044641;Thierry;
tt0920454;nm0660854;Cécile;
tt0920454;nm0431089;Ariel Bessy;
tt0920454;nm0894211;Pujol;
tt0920454;nm0888418;Sophie;
tt0920454;nm0001929;Michèle Varin;
tt0920454;nm0773932;Solange;
tt0920454;nm0508293;François Manéri;
tt0920454;nm0169398;Larue;
tt0920454;nm0018902;Muriel;
tt0920454;nm0002100;Audrey;
tt0920454;nm0550341;Florence;
tt0881233;nm2859655;La fille Cholet;
tt0881233;nm0283997;Catherine;
tt0881233;nm0153480;La collègue de cantine;
tt0881233;nm2807351;Catherine - Darling petite;
tt0881233;nm0243150;Chantal Clément;
tt0881233;nm1229839;Suzanne Nicolle - la mère de Darling;
tt0881233;nm0133899;Joël Epine dit 'Roméo';
tt0881233;nm3245881;Tom;
tt0881233;nm3246527;Kevin;
tt0881233;nm3243678;Routier;
tt0881233;nm1832397;Kevin;
tt0881233;nm3241830;Joseph petit;
tt0881233;nm0489900;Vincent Blandamour;
tt0881233;nm1039369;Madame Blanchard;
tt0881233;nm0587351;Le docteur Coligny;
tt0881233;nm0116197;Georges Nicolle - le père de Darling;
tt0881233;nm3231834;La sage-femme;
tt0881233;nm0102678;Médecin du travail;
tt0792965;nm0851582;Camille;
tt0792965;nm0755125;Medecin du travail;
tt0792965;nm0239453;Docteur;
tt0792965;nm0830802;Philibert;
tt0792965;nm0756493;Samia;
tt0792965;nm2553751;Infirmière;
tt0792965;nm2548161;Serveuse;
tt0792965;nm0350778;Gilbert;
tt0792965;nm0078097;Paulette;
tt0792965;nm0584800;Carine;
tt0792965;nm0133899;Franck;
tt0792965;nm2226959;Sandrine;
tt0792965;nm0495947;Mère de Camille;
tt0792965;nm0839623;Yvonne;
tt0792965;nm0723796;Mamadou;
tt0792965;nm0168814;Coiffeuse;
tt0792965;nm0827622;Chef restaurant;
tt0792965;nm1290937;Aurélia;
tt0362225;nm0167388;Alexandre Beck;
tt0362225;nm0500976;Bruno;
tt0362225;nm0504267;Yaël Gonzales;
tt0362225;nm0346363;Lieutenant Saraoui;
tt0362225;nm0075710;Eric Levkowitch;
tt0362225;nm1162222;Lieutenant Philippe Meynard;
tt0362225;nm0734000;Gilbert Neuville;
tt0362225;nm0521051;Adjudant-chef Lavelle;
tt0362225;nm0189887;Margot Beck;
tt0362225;nm0133899;Philippe Neuville;
